jobTitle,postedDate,jobDescription,jobUrl
Software Engineer - Backend Developer,31-Jan-23,"<ul><li>Responsible to involve all aspects of the software life cycle including gathering requirements for the business, analysis of existing systems/functionality, design and implementation.</li><li>Design, develop, and maintain web applications, testing for the system.</li><li>Maintain existing web application and back-end application.</li><li>Identify and solve complex problems using all available methods and resources.</li><li>Performs complex data processing and analysis regularly to provide informative report for decision making.</li><li>Work closely with different teams on system integration.</li><li>Handle other ad-hoc tasks as assigned.</li></ul><p><strong>Job Requirements</strong></p><ul><li>Candidate must possess at least a Bachelor’s Degree in Computer Science/Information Technology or equivalent</li><li>At least 1 years’ experience in programming language - .NET core / Python / JavaScript / React / React Native / C++ / C# / Java / VUE (either one)</li><li>Knowledge .Net Core 5.0 framework is a definite advantage.</li><li>Self-motivated, eager to learn, responsible, able to work in a team.</li><li>Proficiency in Mysql.</li><li>Good communication and analytical skills.</li><li>Candidates fluent in mandarin preferred as role requires candidate to deal with mandarin speaking clients.</li></ul><p><strong>What do we provide you to succeed in this role:</strong></p><ul><li>Attractive remuneration and package will be commensurate with experience and qualification</li><li>An attractive compensation packages</li><li>Flexi work-life hours - 5 working days.</li><li>Opportunities for growth and advancement awaits the successful candidate.</li><li>Your Medical Claims Are on Us</li></ul><p><strong>Other Benefits</strong></p><ul><li>Festival celebration &amp; gift</li><li>Afternoon teas &amp; soft drink, snack</li><li>so on and so forth</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-backend-developer-5261710
Software Developer,2-Feb-23,"<p><strong>Overview:</strong></p><p>An award-winning, industry-leading, innovative &amp; technology-driven HR outsourcing and recruitment agency based in Asia Pacific, Links International is actively seeking full stack developers with solid Python/JavaScript, T-SQL, APIs and integration platforms (preferably iPaaS) experience to join our expanding team. The successful candidate, based in Malaysia, will have solid experience developing &amp; implementing RPA, HCM/HRIS/HRMS and payroll systems, and will play a vital role in designing and building software applications and onboarding &amp; supporting clients across the region.</p><p><strong><u>Responsibilities:</u></strong></p><p>·       Conceptualize, design, implement and grow a portfolio of software applications &amp; products that underpin our key business lines</p><p>·       Participate in product development that focusing in Time and Attendance module (HRIS)</p><p>·       Assist in making intelligent choices of tools and technologies to include in our stack</p><p>·       Lend your experience to continuously improving our processes and methodologies</p><p>·       Collaborate with some of the brightest HR, recruitment and HR technology specialists in the field to create an environment where we can do business today the way our competitors will want to do business tomorrow</p><p>·       Engage with clients/stakeholders in a helpful and charming manner</p><p><strong><u>Requirements:</u></strong></p><p>·       Minimum 3 years of software development experience using NodeJS and Python</p><p>·       Good at database design, optimization and tuning in MySQL</p><p>·       Experience in APIs development</p><p>·       Exposure to integration platforms, CI, CD, DevOps, Docker Container</p><p>·       Exposure to Google Cloud / AWS / Azure development ecosystems is a plus</p><p>·       Good hand in Git/Bitbucket - Source Control</p><p>·       Passion for modern and emerging technologies</p><p>·       Strong understanding of Object-Oriented Programming</p><p>·       Eager to learn new skills and take pleasure in sharing knowledge and experience within the team</p><p>·       Good verbal communication and written in English</p><p>·       Self-motivated, fast learner, detail-oriented, team player and a sense of humour</p><p>·       Knowledge on HRM/HRIS/HRMS or payroll software would be a distinct advantage</p>",https://www.jobstreet.com.my/en/job/software-developer-10399691/origin/sg
Senior Developer (Full Stack / NodeJS),2-Feb-23,"<p><strong><u>Job Description</u></strong></p><p>As a Senior Full Stack Developer you will have the day-to-day responsibility of building, enhancing and testing of enterprise-level web applications.</p><p><strong><u>Main Job Tasks and Responsibilities</u></strong></p><ul><li>Responsible for translating business requirements into technical designs inline with defined software architecture concepts.</li><li>Responsible for design, implementation and testing of the software system based on technical designs</li><li>Responsible in deploying our application to AWS environment.</li><li>Design intuitive web applications that elevates users’ experience.</li><li>Participate in requirements gathering and user interface prototype workshops.</li><li>Participate in peer reviews.</li><li>Maintain proper documentation.</li><li>Fix defects found during testing.</li><li>Assists in the development and deployment of systems, methodologies, standards and processes that support the application development and support functions.</li><li>Responsible for quality and timeliness of his/her own deliverables.</li><li>Mentoring of junior software developers.</li></ul><p><strong><u>Job Requirements</u></strong></p><ul><li>Bachelor Degree/Diploma in Computer Science or Information Technology or relevant technical experience.</li><li>At least 4-5 years of relevant working experience building enterprise-level software applications of which at least 3 years’ Experience in Node.JS, React and Express. Experience on NestJS framework is added advantage.</li><li>At least 2 years of experience working in AWS environment in designing and deploying application in public cloud.</li><li>Have experience in Redux Toolkit.</li><li>Experience working on relational database such as PostgreSQL, MySQL. Experience in Redis is added advantage.</li><li>Candidate with knowledge on Typescript, ORM such as Prisma and Bootstrap 5 has added advantage.</li><li>Have experience in API development and integration with third-party APIs.</li><li>Familiarity with agile and scrum practices.</li></ul>",https://www.jobstreet.com.my/en/job/senior-developer-full-stack-nodejs-5250529
Software Engineer (PHP),2-Feb-23,"<p><strong><u>Core Competency Requirements</u></strong></p><ul><li>Minimum Diploma in Computer Science / Information Technology or equivalents.</li><li>Preferably 2 to 4 years of working experience in software development.</li><li>Experience in PHP, Mysql, JQUERY, HTML, Javascript and PHP.</li><li>Good in time management and ability to work in both team and individually.</li><li>Independent and well verse in critical analysis.</li></ul><p><strong><u>Responsibilities</u></strong></p><ul><li>Responsible to develop in-house system.</li><li>Responsible to provide support to staff, students and parent on existing system or services offered.</li><li>Responsible to compile user requirements and propose solution to increase the works efficiency and effectiveness.</li><li>To carry our testing on the prototype.</li><li>Plan and conduct user training to department staff on the software/application that is internally developed.</li><li>Creative and able to suggest new idea to the department to achieve higher work effectiveness and efficiency.</li><li>Must be willing to learn new/complimentary skills/technologies.</li><li>Always updated with the latest programming tools.</li><li>Responsible to provide task status updates to immediate supervisor and HOD on daily or weekly basis.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-php-5263785
"Software Developer (Laravel, Flutter, Full Stack)",2-Feb-23,"<p><strong>About Us</strong></p><p>Lightflex is a digital company focusing on building B2B eCommerce and customized business applications for SMEs across the ASEAN region including Malaysia, Singapore, Philipines, and Indonesia.</p><p><strong>Description</strong></p><p>Lightflex is looking for a talented and detail-oriented full-stack developer to help us grow our team. In this role, you will work closely with a team of developers, designers, and product managers to build wonderful digital products.</p><p>You will be building and maintaining product features from start to finish and taking ownership of the technical side of the products.</p><p><strong>Requirements</strong></p><p>On a personal front, you:</p><ul><li>Are a team player and can communicate well with others.</li><li>Are proactive, thoughtful, detail, and humble.</li><li>Are open to constructive feedback.</li><li>Get things done and learn along the way as a team.</li><li>Share and contribute as a team.</li></ul><p>On the technical front, you <strong>must have</strong>:</p><ul><li>Preferably 1 year of programming experience in PHP Laravel, Javascript (VueJs, ReactJS or any other equivalent Javascript Frontend Framework), MySQL, HTML5 &amp; CSS (Boostrap or Tailwind).</li><li>Fresh graduates are welcome.</li><li>Experience using Git. We are using Bitbucket for source control.</li><li>Understanding of Unix/Linux systems.</li><li>Understanding of database design and data modeling.</li></ul><p>It would be a <strong>bonus</strong> if you:</p><ul><li>Have mobile app development experience using the Flutter framework.</li><li>Have contributed to open-source projects.</li></ul><p><strong>Responsibilities</strong></p><p>As Full Stack Developer, you will:</p><ul><li>Involved in the entire product development lifecycle including the design, development, deployment, and maintenance of new and existing projects.</li><li>Write reusable and maintainable code. </li><li>Collaborate closely with project key stakeholders to ensure timely and accurate deliverables.</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-laravel-flutter-full-stack-5265334
Software Developer,29-Jan-23,"<p><strong>Job Responsibilities </strong></p><ul><li>Design software system architecture from front-end architecture to back-end applications as well as manage well-functioning databases and applications.</li><li>Collaborate with team members in all aspects of software design, coding, testing, documentation. </li><li>Analyze the user requirements and define the website objectives.</li><li>Collaborate with the team of developers and set timelines for the project.</li><li>Write the code for various applications of a website, if required.</li><li>Design website layouts in the specified programming language.</li><li>Ensure a high-quality user experience.</li><li>Manage and update the documentation to support users.</li><li>Support the web application developers and guide them as required.</li><li>Keep updated with the latest web development practices.</li><li>Any other duties that may be assigned from time to time.</li></ul><p><strong>Job Requirements</strong></p><ul><li>Candidate must possess at least a Bachelor’s Degree in Information Technology, Computer Science, Computer Engineering or related field.</li><li>With minimum 3- 4 years of working experience as a web developer, web programmer, mobile app development or similar role.</li><li>Familiarity with programming languages like PHP, HTML, HTML 5, CSS 3, XML and Javascript.</li><li>Exceptional working knowledge of various website development techniques.</li><li>Strong understanding of software architecture and software development fundamentals.</li><li>Exceptional understanding of UI Prototyping tools.</li><li>Good interpersonal skills, exceptional oral and written communication skills.</li><li>Strong organizational and problem-solving skills.</li><li>Ability to manage and handle multiple tasks.</li><li>Experience with PHP, MySQL, PostgreSQL, HTML, CSS, JS would be added advantage.</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5253371
Full Stack Developer,3-Feb-23,"<ul><li>Work and develop a complete solution by applying Latest PHP Frameworks such as Laravel or the best suitable framework for the given outcome requirement.               </li><li>Proficient in creating 1st Party or integrating 3rd Party Application Programming Interface (API)</li><li>Possess strong skills in application design, implementation, testing and trouble-shooting</li><li>Must have a strong passion for programming and research new technologies</li><li>In depth knowledge in API, MySQL, PHP, HTML, CSS, JavaScript, Angular, VueJS, JSON, Cordov, React JS or similar</li><li>Manage cutting-edge technologies to improve applications</li><li>Experience with both frontend and backend development.</li><li>Minimum 5 years of relevant working experience</li><li>know computer language                                                                            </li><li>write computer programs                                                                            </li><li>update computer programs                                                                        </li><li>test software program                                                                  </li><li>Collaborate with other programmers            </li></ul>",https://www.jobstreet.com.my/en/job/full-stack-developer-5265605
"Executive, Software Developer",31-Jan-23,"<p><strong><u>Responsibilities</u></strong></p><ul><li>Develop enterprise-wide web/mobile applications by using mobile programming languages and tools for the company requirements and specifications</li><li>Develop customized systems for the company and integrate software components and third-party programs</li><li>Provide technical database maintenance for the said system and web/mobile application system</li><li>Debug pages and fix broken links or images followed by performing necessary upgrades and repair existing programs</li><li>Suggest new features to improve program navigation and operation</li><li>Build functional and easy-to-use websites</li><li>Maintain company's website by testing cross browsers, operating systems and devices</li><li>Follow security principles</li><li>Collaborate with internal teams to identify system requirements</li><li>Stay up-to-date with industry developments</li><li>To do other than above as instructed by superior</li></ul><p><strong><u>Requirements</u></strong></p><ul><li>Diploma or Degree in Computer Science/ Software Engineering or any relevant field</li><li>Fresh graduate or at least 1 year working experience as Software Developer</li><li>Good understanding of Web Programming (PHP, ASP. Net etc.), Web Design Tools (Macromedia Flash, Adobe Photoshop, etc.) and Mobile Programming (Angular.js, Vue.js, React.js, Ionic, Flutter, etc.)</li><li>Hands on experience with fundamental front-end programming languages like HTML, CSS, Javascript, etc.</li><li>Good knowledge in Database (MySQL, SQL, etc.)</li></ul><p><strong><u>Main Objective</u></strong></p><ul><li>Testing and deploying programs, upgrading, configuring and debugging existing systems</li><li>Ensuring functionality and efficiency of websites and system application availability</li></ul>",https://www.jobstreet.com.my/en/job/executive-software-developer-5261849
Front End Developer (ReactJS),26-Jan-23,"<p><strong>Job Responsibilities</strong></p><ul><li>Develop desktop and mobile friendly front-end applications using ReactJS.</li><li>Actively participate in all aspects of the software development process.</li><li>Work closely with software architects, product managers, UI/UX designers and other software engineers to plan, design, develop, test and maintain web applications.</li><li>Ensure timely completion of tasks assigned.</li><li>Produces high quality, well tested and well structured codes with compliance to coding standards.</li></ul><p><strong>Job Requirement</strong></p><ul><li>Possess a Bachelor Degree / Diploma / Professional Certificate in Information Technology, Computer Science, Software Engineering or any related field.</li><li>2-5 years of proven working experience as a ReactJS / Frontend Developer (preferably full-stack).</li><li>Strong knowledge and experience in ReactJS, Javascript, CSS, jQuery.</li><li>Ability to write efficient, clean, readable and well tested code.</li><li>Understanding of layout aesthetics.</li><li>Experience with integrating the front-end application to back end API and to external platforms via API.</li><li>Experience with code versioning tools such as Git and SVN.</li><li>Experience with cloud hosting such as AWS, Huawei Cloud, etc.</li><li>Able to switch and adapt to different tech stack if required.</li></ul>",https://www.jobstreet.com.my/en/job/front-end-developer-reactjs-5243284
PROGRAMMER,23 hours ago,"<p>- Coding and debugging.</p><p>- Understand user requirement and perform full project development management.</p><p>- Developing and maintaining production software.</p><p>- Preparing technical documentation and user documentation.</p><p>- Collaborate with the team and provide technical support where necessary.</p><p>Job Requirements:</p><p>- Candidate must possess at least Diploma/Bachelor's Degree in Computer Science/Information Technology, Engineering Computer, or equivalent.</p><p>- Professional experience in programming.</p><p>- Familiar with C#, ASP.NET, VB, Ms Access and Ms. SQL.</p><p>- Good analytical, logical programming and root cause analyses.</p><p>- Able to work in a team or individual.</p><p>- Proficient in English/Malay (Oral &amp; Written).</p><p>- Strong and pro-active person.</p>",https://www.jobstreet.com.my/en/job/programmer-5266047
Web Developer,28-Jan-23,"<p><strong><u>Skills and Requirements</u></strong></p><p>·        Knowledge of multiple front-end languages and libraries</p><p>o  HTML 5 , CSS, JavaScript, JSON , XML, jQuery , Bootstrap</p><p>·        Strong Knowledge on back-end languages</p><p>o  .NET Core - C#, C# - Web API , C# - LINQ , Java</p><p>·        Hands-on experience with JavaScript frameworks</p><p>o  Angular (TypeScript) , Node.js</p><p>·        Familiarity with databases</p><p>o  MySQL, MSSQL , MongoDB),</p><p>·        Knowledge of web servers</p><p>o  IIS 10</p><p>·        Familiar with Reporting Components</p><p>o  Telerik Reporting</p><p>·        Knowledge of WebRTC is required.<strong><u></u></strong></p><p>·        Hands-on experience with REST , SOAP API’s.</p><p>·        Proficiency with Microsoft Visual Studio , SVN , IIS</p><p><strong>Good to Have:</strong></p><p><strong>1.     Knowledge on Python is added advantage.</strong></p><p><strong><u>Job Responsibilities</u></strong></p><p>- Analyze system requirements and prioritize tasks</p><p>- Write clean, testable code using .NET programming languages</p><p>- Must have a strong understanding of UI, cross-browser compatibility, general web functions and standards.</p><p>- Develop technical specifications and architecture</p><p>- Requires constant communication with colleagues.</p><p>- Liaising with mobile developers.</p><p>- Test and debug various .NET applications</p><p>- Document development and operational procedures</p><p><strong><u>Additional Requirements</u></strong></p><p>- Leadership and management skills</p><p>- Willingness to work overtime when required</p><p>- Knowledge on Domain , Routing , load balancing , Server Configuration.</p><p> - Experience with network protocols, firewalls, and associated technologies</p><p> Fluent in spoken and written English</p><p>- Experience in one or more of the below is more advantageous: Product Catalogue, Warehouse Management, Inventory Management, Order Management, Web Messenger, Payment Gateway, Facebook, Twitter, Google, Google Map integration, Push Notification Server, Mail Server, SMS Gateway, Network Monitoring. </p><p>-5 Full-Time position(s) available.</p><p>-Candidate must willing to work oversea with attractive allowance.</p><p>-Expats are encourage to apply with sponsored job visa</p>",https://www.jobstreet.com.my/en/job/web-developer-5246654
Technology Consultant – Software Developer – MY (Penang),31-Jan-23,"<p>At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents in Software Engineering. We are doing build technical cloud &amp; solutions dominantly. <strong>You will have chance to work at front-end, back-end, mobile tech, API and low code developer. </strong></p><p>Deloitte offers you a highly inclusive, collaborative workplace and unrivalled opportunities to realize your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals.</p><p>Cloud is transforming the way technology enables the business. It represents a radical shift in how IT services are obtained, used, and managed. Companies are navigating through the various cloud options and deciding between private, public, or a combination across different and dynamic provider ecosystems. Our cloud specialists guide our clients through multi-year journeys from the case for change through implementation across all dimensions of cloud - business alignment, technology architecture and design, cloud application on-boarding, and transforming their operating model – to help solve our client’s most complex issues with the focus on value creation.</p><p>Our practitioners work collaboratively within integrated, cross-functional teams to deliver comprehensive strategies that enable Cloud and Infrastructure transformations. Teamwork is crucial as teams are composed of a diverse group of specialists across multiple disciplines from both within our consulting practice and from our clients, helping drive towards a successful outcome.</p><p><strong>Our practitioners are expected to grow to be able to handle full-stack development. Architects biggest value is that they can expose latest technologies in cross industries and cross sectors.</strong></p><p><strong>Work you will do</strong></p><p>As a consultant within KLDC team, you are part of a tech team who will do the tech customization, cloud integration.</p><p>You will put future-forward thinking into projects that push the edges of technology to support the change of our clients. You will establish and nurture positive working relationships with teams and clients with the intention to exceed client expectations.</p><ul><li>You will develop middle logic layer and backend handoff to partnering systems.</li><li>You will involve in database design and development.</li><li>You will perform primary and secondary research, conduct analyses and appropriate modelling tasks that feeds directly into the development of technology-enabled solutions for tackling our clients’ complex business problems.</li><li>You will leverage on your training in technology, utilize analytical abilities and communication skills to support the project teams in delivery of our digital solution architectures and in development of work products that addresses our clients’ business needs and help achieve their strategic goals.</li><li>You will support the project teams in developing presentation materials and in coordination of communications with the client.</li><li>You will assist the project teams in delivery of business-driven, technology-enabled solutions to help our clients meet pressing challenges and seize opportunities in their respective markets.</li><li>You will work with diverse and talented project team members to solve problems, improve performance, and generate value for our clients across all industries.</li><li>You will uphold the firm’s standards and ethos in working with fellow team members and in your interactions with the clients.</li><li>You will support business development efforts by contributing directly to the preparation, development of proposals, presentations and publications.</li></ul><p><strong>Enough about us, let's talk about you</strong></p><ul><li>You will be responsible for management and delivery of a system(s) within a platform leveraging agile practices, by leveraging existing experience of working in an agile environment.</li><li>The right person will be a detailed and hands-on developer with at least 3 years of relevant experience </li><li><strong>Good programming languages: Java &amp; .Net</strong></li><li>Strong technical skills in<strong> Front-end (React, Vue, Angular, Webpack) </strong>and<strong> Back-end (Spring boot, Struts, Spring frameworks, Ruby on Rails, Web Server, Restful APIs)</strong></li><li><strong>Experience in delivering solutions on cloud platforms.</strong></li><li>Technical proficiency including systems development experience, strong troubleshooting and problem-solving skills, and issue management in a multi-platform environment</li><li>Experience with cloud native applications and serverless design is an advantage</li><li>Demonstrated skills in communication (oral, written, presentation), analysis, problem solving and short term and long-term planning</li><li>Demonstrated portfolio of work showcasing technical competence</li><li>An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment.</li></ul><p><strong>Next Steps</strong></p><p>So what are you waiting for? Join the winning team now.</p><p><strong>Due to volume of applications, we regret only shortlisted candidates will be notified.</strong></p>",https://www.jobstreet.com.my/en/job/technology-consultant-software-developer-my-penang-5261701
Senior Web Developer,30-Jan-23,"<p><strong><u>Benefit:</u></strong></p><ul><li>Annual Leave</li><li>Project Bonus</li><li>13th Annual Wages Supplement</li><li>Company will provide accommodation if required</li></ul><p><strong><em><u>Senior Web Developer </u></em></strong></p><p><strong>Salary range: 6,000 - 12,000 +-</strong></p><p><strong><u>Job Responsibilities:</u></strong></p><ul><li>Analyse, identify and understand key user requirements.</li><li>Collaborate with frontend team, team leader, and backend team to ensure project working smoothly.</li><li>Develop and maintain products to boost operation and buiseness model. </li><li>Responsible for coding with maintainable, clean, and concise codebase.</li><li>Responsible for preparing unit test for products.</li><li>Maintain confidentiality of information and process.</li><li>Keen to learn and explore new knowledge.</li></ul><p><strong><u>Job Requirements:</u></strong></p><ul><li>Min Diploma / Degree in Computer Science or equivalent.</li><li>At least 3 years of React related developing experience. Familiar with Web development, HTML, CSS, Flexbox and etc.</li><li>Familiar with React Js Framework or React Native Framework.</li><li>Experience with MySQL, able to work with data warehouse and writing SQL scripts.</li><li>Proficiency writing in JavaScript ES6, Reacts JS,Node Js, Flutter and etc.</li><li>Able to communicate in English and Mandarin <em>(Candidates fluent in Mandarin preferred as role candidate have to deal with Mandarin speaking clients.)</em></li></ul>",https://www.jobstreet.com.my/en/job/senior-web-developer-5259621
Developer / Programmer (Shopify Platform),2-Feb-23,"<p><strong>Job Description </strong> </p><ul><li>Proficient in Web Development, Design, and User Experience. </li><li>Specialized in developing Shopify Websites with strong programming knowledge of “Liquid” for Shopify Stores and Shopify Themes, and other frontend development skills in <strong>HTML5</strong> and <strong>CSS3</strong>. </li><li>Proficient in scripting language that uses JSON REST API with Auth to build Shopify Apps </li><li>Full cognizance of how Shopify works, and have extensive knowledge of Payment Gateways, Inventory Management, Navigation, and Checkout Operations </li><li>Expertise in building Online Stores for Shopify ECommerce platform </li></ul><p><strong>Requirement</strong></p><ul><li>Experience in managing Shopify platform is a must. </li><li>Proactive, self-motivated, attentive to details and able to work under pressure. </li><li>Able to cope with face pace environment. </li><li>Mandarin or Cantonese speaking would be preferred as the company originated from Hong Kong </li></ul>",https://www.jobstreet.com.my/en/job/developer-programmer-shopify-platform-5264900
SOFTWARE DEVELOPER - EXECUTIVE (SHAH ALAM),2-Feb-23,"<p><strong>Responsibilities</strong></p><ol><li>Demonstrated strong capability to understand and document internal and external processes and work flows.</li><li>Works with immediate supervisor to learn about the organization's business environment, system issues and software development tools.</li><li>Under direct supervision, assists in developing, supporting and modifying software programming applications.</li><li>Analyses issues and uses judgment to make decisions.</li><li>Developmental knowledge of coding, testing, supporting and debugging software.</li><li>The individual will design, code, test, and debug software modules under the direction of senior staff members.</li></ol><p><strong>Qualifications</strong></p><ol><li>Candidate must possess at least a Bachelor's Degree of software engineering / architecture</li><li>Good command in written and spoken English, Bahasa Malaysia and Mandarin is an advantage</li></ol><p><strong>Technical knowledge and skill requirement:</strong></p><ul><li>Strong knowledge in web programming (.Net Framework, .Net Core, MVC, C# and PHP).</li><li>Excellent written and verbal communication skills, as well as fluency and ease when communicating technical language to clients and team members</li><li>A strong sense of best coding practices, as per the WordPress Codex</li><li>The ability to write clean front-end code that’s responsive, cross-browser compatible, maintainable, scalable and built from Figma files</li><li>Able to work using WordPress Elementor plugin.</li><li>Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.</li><li>Familiarity with the Bootstrap framework</li><li>A love of troubleshooting and comfort with the process of bug-hunting</li><li>On-site search engine optimization (SEO) for corporate website</li><li>Good analytical and problem-solving skills and the ability to function well in a self-directed, team-oriented environment</li><li>Must be a team player that also can work independently, escalating issues when appropriate</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-executive-shah-alam-5251180
PROGRAMMER,31-Jan-23,"<p>JOB DESCRIPTION</p><p>1)	Develop and maintain web-base and back-end application </p><p>2)	Analyse, review and modify system components</p><p>3)	Maintain existing software systems by identifying and correcting software defects</p><p>4)	Plan, develop, test and documents computer program according to specifications, applying knowledge of programming technique and methodologies </p><p>5)	Monitor industry trends, technologies and standards; research and recommend new technologies as they emerge</p><p>REQUIREMENTS</p><p>-	Candidate must possess at least a Diploma in Computer Science/Information Technology or equivalent</p><p>-	At least 2 years working experience in the related field  </p><p>-	Required skill (s) : Programming and database related skills</p><p>-	Self-learner and open to new challenges/technologies</p><p>-	Preferred skill (s) : JavaScript, MSSQL, MYSQL, Oracle database, PHP, HTML, CSS</p><p>-	Must have strong passion for programming and research of new technologies</p><p>-	Strong communication, consulting and interpersonal skills</p><p>-	Able to work under supervise</p><p>-	Pro-active and positive attitude </p><p>-	Strong team worker, self-disciplined and responsible in carrying thru assignments</p><p>-	1 Full-time position (s) available</p>",https://www.jobstreet.com.my/en/job/programmer-5261396
